# Region type : patch atmosphere
# Faces  :    1200
# Area   :    9.444736e+02
# Time        	sum(rhoPhi)
55.3758       	2.855756e+04
55.4374       	2.934060e+04
55.5076       	2.849121e+04
55.5864       	2.738013e+04
55.6653       	2.785297e+04
55.7537       	2.675183e+04
55.8502       	2.620026e+04
55.949        	2.606860e+04
56.0478       	2.577831e+04
56.1466       	2.536872e+04
56.2454       	2.528580e+04
56.3442       	2.694156e+04
56.443        	2.568207e+04
56.5419       	2.613528e+04
56.6407       	2.487673e+04
56.7395       	2.518827e+04
56.8383       	2.522964e+04
56.9371       	2.561049e+04
57.0359       	2.543802e+04
57.1347       	2.573598e+04
57.2335       	2.492429e+04
57.3149       	2.587205e+04
57.4044       	2.563047e+04
57.5005       	2.545674e+04
57.5966       	2.479671e+04
57.6525       	2.524443e+04
57.7177       	2.535050e+04
57.7913       	2.487173e+04
57.865        	2.534842e+04
57.9471       	2.532738e+04
58.0363       	2.510439e+04
58.1299       	2.530489e+04
58.2234       	2.496205e+04
58.3169       	2.450562e+04
58.373        	2.509115e+04
58.4381       	2.496263e+04
58.5124       	2.457911e+04
58.5833       	2.505889e+04
58.662        	2.456721e+04
58.7456       	2.451701e+04
58.8053       	2.445050e+04
58.8717       	2.468104e+04
58.9469       	2.426366e+04
59.0171       	2.495284e+04
59.0927       	2.470322e+04
59.1752       	2.520975e+04
59.2439       	2.530093e+04
59.3196       	2.566887e+04
59.4046       	2.551811e+04
59.4708       	2.574235e+04
59.5464       	2.634837e+04
59.622        	2.572174e+04
59.685        	2.703834e+04
59.748        	2.751361e+04
59.811        	2.822550e+04
59.874        	2.902210e+04
59.937        	2.925832e+04
60            	2.915521e+04
60.0654       	3.007556e+04
60.1401       	2.952160e+04
60.2243       	2.944873e+04
60.2769       	2.945714e+04
60.3388       	2.996766e+04
60.4104       	2.903252e+04
60.4814       	2.944956e+04
60.5621       	2.938616e+04
60.652        	2.909482e+04
60.7369       	2.924155e+04
60.8315       	2.889315e+04
60.9301       	2.845155e+04
61.0286       	2.821669e+04
61.1272       	2.807745e+04
61.1893       	2.835504e+04
61.2609       	2.875525e+04
61.3418       	2.850450e+04
61.4116       	2.875475e+04
61.4912       	2.981294e+04
61.5798       	2.947158e+04
61.6506       	3.031217e+04
61.7308       	3.050350e+04
61.8207       	3.020422e+04
61.8951       	3.067034e+04
61.9786       	3.073386e+04
62.0719       	3.009053e+04
62.1302       	3.040798e+04
62.1981       	3.073278e+04
62.2753       	3.028754e+04
62.3397       	3.074295e+04
62.4133       	3.079436e+04
62.4967       	3.029393e+04
62.5631       	3.112637e+04
62.639        	3.109375e+04
62.7246       	3.145544e+04
62.7926       	3.135740e+04
62.8701       	3.213183e+04
62.957        	3.125750e+04
63.0268       	3.254154e+04
