# Region type : patch atmosphere
# Faces  :    1200
# Area   :    9.444736e+02
# Time        	sum(rhoPhi)
54.4689       	6.697515e+03
54.5946       	3.146481e+03
54.7369       	5.082614e+03
54.8872       	3.104908e+03
55.0151       	6.139737e+03
55.1575       	2.813998e+03
55.2884       	5.615042e+03
55.4356       	2.595252e+03
55.5557       	6.122232e+03
55.6904       	2.884653e+03
55.8101       	6.055111e+03
55.941        	2.809323e+03
56.086        	5.628136e+03
56.2426       	2.513591e+03
56.36         	6.146642e+03
56.49         	2.899855e+03
56.6304       	5.652633e+03
56.7708       	2.744969e+03
56.8821       	6.476491e+03
57.0069       	2.959546e+03
57.1494       	5.113470e+03
57.3078       	2.394393e+03
57.4113       	7.013825e+03
57.529        	3.216569e+03
57.659        	5.052731e+03
57.8053       	3.205440e+03
57.9621       	5.456409e+03
58.0895       	2.323948e+03
58.2019       	6.369549e+03
58.3303       	2.840248e+03
58.4694       	5.428059e+03
58.6225       	2.661410e+03
58.7373       	6.764309e+03
58.8636       	3.059474e+03
59.0056       	4.968984e+03
59.1477       	2.241642e+03
59.2542       	6.755416e+03
59.3785       	3.148701e+03
59.5028       	5.175519e+03
59.6271       	3.312010e+03
59.7514       	5.488627e+03
59.8757       	2.580521e+03
60            	6.019406e+03
60.1408       	2.759528e+03
60.2759       	5.771755e+03
60.4255       	2.705860e+03
60.5437       	6.632776e+03
60.6769       	3.000674e+03
60.8249       	5.100365e+03
60.9858       	2.357035e+03
61.0932       	6.684666e+03
61.2169       	3.160326e+03
61.3563       	5.010875e+03
61.5106       	3.263440e+03
61.6254       	5.991374e+03
61.7542       	2.834603e+03
61.8964       	5.635224e+03
62.0553       	2.573418e+03
62.1626       	6.411497e+03
62.2851       	3.047186e+03
62.4204       	5.639524e+03
62.569        	2.740172e+03
62.695        	6.136529e+03
62.8355       	2.796944e+03
62.9634       	5.426257e+03
63.107        	2.587587e+03
63.2238       	6.518720e+03
63.3542       	3.001019e+03
63.4772       	5.678986e+03
63.6131       	2.656679e+03
63.749        	5.879813e+03
63.9015       	2.676018e+03
64.0285       	5.854403e+03
64.1707       	2.790603e+03
64.2947       	6.396513e+03
64.4306       	2.953512e+03
64.5543       	5.649132e+03
64.694        	2.589515e+03
64.8234       	5.908128e+03
64.9672       	2.742692e+03
65.087        	5.975537e+03
65.2198       	2.902313e+03
65.3526       	6.097145e+03
65.4893       	2.739372e+03
65.6049       	5.785245e+03
65.7381       	2.671709e+03
65.8851       	5.567397e+03
66.032        	2.553043e+03
66.1338       	6.885274e+03
66.2509       	3.208401e+03
66.3848       	5.120484e+03
66.5355       	2.562420e+03
66.6549       	6.227552e+03
66.7836       	2.953831e+03
66.9073       	5.440536e+03
67.0479       	3.096046e+03
67.1762       	6.102261e+03
67.3174       	2.754314e+03
67.434        	6.015513e+03
67.5623       	2.842647e+03
67.6978       	5.331963e+03
67.8513       	2.478601e+03
67.9536       	6.941937e+03
68.0673       	3.238181e+03
68.1961       	5.162955e+03
68.3349       	2.850343e+03
68.463        	5.714661e+03
68.6027       	2.721202e+03
68.7191       	5.968233e+03
68.8472       	2.744312e+03
68.9753       	6.134924e+03
69.1034       	2.684352e+03
69.2155       	5.988478e+03
69.3275       	2.656104e+03
69.4396       	5.487361e+03
69.5517       	2.486722e+03
69.6638       	5.951818e+03
69.7758       	2.700032e+03
69.8879       	6.113188e+03
70            	2.840985e+03
70.1266       	5.656327e+03
70.2739       	2.546969e+03
70.4036       	6.100613e+03
70.549        	2.826982e+03
70.686        	5.826732e+03
