# Region type : patch inlet
# Faces  :    200
# Area   :    2.100000e+01
# Time        	sum(rhoPhi)
22.0964       	-5.000000e+04
22.1658       	-5.000000e+04
22.2242       	-5.000000e+04
22.289        	-5.000000e+04
22.3618       	-5.000000e+04
22.4229       	-5.000000e+04
22.4924       	-5.000000e+04
22.5706       	-5.000000e+04
22.6273       	-5.000000e+04
22.6914       	-5.000000e+04
22.7668       	-5.000000e+04
22.8065       	-5.000000e+04
22.8542       	-5.000000e+04
22.9113       	-5.000000e+04
22.9746       	-5.000000e+04
23.0463       	-5.000000e+04
23.1011       	-5.000000e+04
23.1668       	-5.000000e+04
23.2427       	-5.000000e+04
23.2967       	-5.000000e+04
23.3577       	-5.000000e+04
23.4269       	-5.000000e+04
23.4778       	-5.000000e+04
23.5388       	-5.000000e+04
23.6106       	-5.000000e+04
23.6625       	-5.000000e+04
23.7201       	-5.000000e+04
23.7891       	-5.000000e+04
23.8472       	-5.000000e+04
23.91         	-5.000000e+04
23.98         	-5.000000e+04
24.0582       	-5.000000e+04
24.1112       	-5.000000e+04
24.1719       	-5.000000e+04
24.2421       	-5.000000e+04
24.3199       	-5.000000e+04
24.3681       	-5.000000e+04
24.4233       	-5.000000e+04
24.4889       	-5.000000e+04
24.5596       	-5.000000e+04
24.6251       	-5.000000e+04
24.6968       	-5.000000e+04
24.7796       	-5.000000e+04
24.8243       	-5.000000e+04
24.8776       	-5.000000e+04
24.9393       	-5.000000e+04
24.9989       	-5.000000e+04
25.0664       	-5.000000e+04
25.1412       	-5.000000e+04
25.2005       	-5.000000e+04
25.259        	-5.000000e+04
25.3214       	-5.000000e+04
25.3751       	-5.000000e+04
25.436        	-5.000000e+04
25.496        	-5.000000e+04
25.5643       	-5.000000e+04
25.6259       	-5.000000e+04
25.6858       	-5.000000e+04
25.7565       	-5.000000e+04
25.8103       	-5.000000e+04
25.8654       	-5.000000e+04
25.931        	-5.000000e+04
25.9988       	-5.000000e+04
26.0501       	-5.000000e+04
26.1082       	-5.000000e+04
26.1742       	-5.000000e+04
26.2266       	-5.000000e+04
26.2865       	-5.000000e+04
26.3552       	-5.000000e+04
26.416        	-5.000000e+04
26.4729       	-5.000000e+04
26.537        	-5.000000e+04
26.6123       	-5.000000e+04
26.6629       	-5.000000e+04
26.7204       	-5.000000e+04
26.7847       	-5.000000e+04
26.8562       	-5.000000e+04
26.923        	-5.000000e+04
26.9735       	-5.000000e+04
27.0317       	-5.000000e+04
27.0976       	-5.000000e+04
27.1621       	-5.000000e+04
27.2331       	-5.000000e+04
27.292        	-5.000000e+04
27.358        	-5.000000e+04
27.4209       	-5.000000e+04
27.4758       	-5.000000e+04
27.5374       	-5.000000e+04
27.6058       	-5.000000e+04
27.6705       	-5.000000e+04
27.7334       	-5.000000e+04
27.8065       	-5.000000e+04
27.8909       	-5.000000e+04
27.9315       	-5.000000e+04
27.9796       	-5.000000e+04
28.0373       	-5.000000e+04
28.1027       	-5.000000e+04
28.154        	-5.000000e+04
28.2136       	-5.000000e+04
28.285        	-5.000000e+04
28.3403       	-5.000000e+04
28.4018       	-5.000000e+04
28.4684       	-5.000000e+04
28.5322       	-5.000000e+04
28.5934       	-5.000000e+04
28.6604       	-5.000000e+04
28.7348       	-5.000000e+04
28.8014       	-5.000000e+04
28.8763       	-5.000000e+04
28.9325       	-5.000000e+04
28.9953       	-5.000000e+04
29.067        	-5.000000e+04
29.1137       	-5.000000e+04
29.1658       	-5.000000e+04
29.2254       	-5.000000e+04
29.2899       	-5.000000e+04
29.3491       	-5.000000e+04
29.4142       	-5.000000e+04
29.4874       	-5.000000e+04
29.5387       	-5.000000e+04
29.5964       	-5.000000e+04
29.6636       	-5.000000e+04
29.7197       	-5.000000e+04
29.7758       	-5.000000e+04
29.8318       	-5.000000e+04
29.8879       	-5.000000e+04
29.9439       	-5.000000e+04
30            	-5.000000e+04
30.0633       	-5.000000e+04
30.1391       	-5.000000e+04
30.1887       	-5.000000e+04
30.2482       	-5.000000e+04
30.3145       	-5.000000e+04
30.3747       	-5.000000e+04
30.4424       	-5.000000e+04
30.5189       	-5.000000e+04
30.5668       	-5.000000e+04
30.6219       	-5.000000e+04
30.688        	-5.000000e+04
30.7451       	-5.000000e+04
30.8089       	-5.000000e+04
30.8813       	-5.000000e+04
30.9328       	-5.000000e+04
30.9913       	-5.000000e+04
31.0612       	-5.000000e+04
31.1204       	-5.000000e+04
31.1847       	-5.000000e+04
31.2576       	-5.000000e+04
31.309        	-5.000000e+04
31.3669       	-5.000000e+04
31.436        	-5.000000e+04
31.4939       	-5.000000e+04
31.5588       	-5.000000e+04
31.6322       	-5.000000e+04
31.6971       	-5.000000e+04
31.7532       	-5.000000e+04
31.8166       	-5.000000e+04
31.8884       	-5.000000e+04
31.9595       	-5.000000e+04
32.0045       	-5.000000e+04
32.0581       	-5.000000e+04
32.1207       	-5.000000e+04
32.188        	-5.000000e+04
32.2559       	-5.000000e+04
32.3311       	-5.000000e+04
32.3806       	-5.000000e+04
32.4366       	-5.000000e+04
32.5035       	-5.000000e+04
32.5671       	-5.000000e+04
32.6385       	-5.000000e+04
32.6952       	-5.000000e+04
32.7628       	-5.000000e+04
32.8269       	-5.000000e+04
32.8986       	-5.000000e+04
32.9766       	-5.000000e+04
33.0703       	-5.000000e+04
33.1133       	-5.000000e+04
33.1647       	-5.000000e+04
33.2263       	-5.000000e+04
33.2947       	-5.000000e+04
33.3557       	-5.000000e+04
33.4242       	-5.000000e+04
33.5064       	-5.000000e+04
33.5499       	-5.000000e+04
33.602        	-5.000000e+04
33.6641       	-5.000000e+04
33.7337       	-5.000000e+04
33.7882       	-5.000000e+04
33.8491       	-5.000000e+04
33.9215       	-5.000000e+04
33.9762       	-5.000000e+04
34.039        	-5.000000e+04
34.1135       	-5.000000e+04
34.1768       	-5.000000e+04
34.2249       	-5.000000e+04
34.2815       	-5.000000e+04
34.3488       	-5.000000e+04
34.4102       	-5.000000e+04
34.4838       	-5.000000e+04
34.5457       	-5.000000e+04
34.6148       	-5.000000e+04
34.6928       	-5.000000e+04
34.7444       	-5.000000e+04
34.8034       	-5.000000e+04
34.8736       	-5.000000e+04
34.927        	-5.000000e+04
34.9874       	-5.000000e+04
35.0571       	-5.000000e+04
35.1091       	-5.000000e+04
35.1673       	-5.000000e+04
35.2363       	-5.000000e+04
35.2959       	-5.000000e+04
35.3526       	-5.000000e+04
35.4162       	-5.000000e+04
35.4846       	-5.000000e+04
35.5384       	-5.000000e+04
35.6012       	-5.000000e+04
35.6615       	-5.000000e+04
35.7293       	-5.000000e+04
35.795        	-5.000000e+04
35.8587       	-5.000000e+04
35.9301       	-5.000000e+04
35.9851       	-5.000000e+04
36.0441       	-5.000000e+04
36.1112       	-5.000000e+04
36.1729       	-5.000000e+04
36.2292       	-5.000000e+04
36.2965       	-5.000000e+04
36.3706       	-5.000000e+04
36.4256       	-5.000000e+04
36.4872       	-5.000000e+04
36.5561       	-5.000000e+04
36.6165       	-5.000000e+04
36.678        	-5.000000e+04
36.7353       	-5.000000e+04
36.7981       	-5.000000e+04
36.8634       	-5.000000e+04
36.9331       	-5.000000e+04
36.9957       	-5.000000e+04
37.061        	-5.000000e+04
37.1345       	-5.000000e+04
37.1823       	-5.000000e+04
37.2386       	-5.000000e+04
37.3028       	-5.000000e+04
37.3738       	-5.000000e+04
37.4225       	-5.000000e+04
37.4785       	-5.000000e+04
37.5448       	-5.000000e+04
37.6062       	-5.000000e+04
37.6766       	-5.000000e+04
37.7362       	-5.000000e+04
37.7942       	-5.000000e+04
37.8591       	-5.000000e+04
37.9155       	-5.000000e+04
37.975        	-5.000000e+04
38.0346       	-5.000000e+04
38.098        	-5.000000e+04
38.1614       	-5.000000e+04
38.2295       	-5.000000e+04
38.3065       	-5.000000e+04
38.3578       	-5.000000e+04
38.4144       	-5.000000e+04
38.4805       	-5.000000e+04
38.5347       	-5.000000e+04
38.5958       	-5.000000e+04
38.666        	-5.000000e+04
38.712        	-5.000000e+04
38.7635       	-5.000000e+04
38.8224       	-5.000000e+04
38.8878       	-5.000000e+04
38.9434       	-5.000000e+04
39.0095       	-5.000000e+04
39.0857       	-5.000000e+04
39.1292       	-5.000000e+04
39.1804       	-5.000000e+04
39.239        	-5.000000e+04
39.3024       	-5.000000e+04
39.3658       	-5.000000e+04
39.4363       	-5.000000e+04
39.5067       	-5.000000e+04
39.5561       	-5.000000e+04
39.6116       	-5.000000e+04
39.667        	-5.000000e+04
39.7225       	-5.000000e+04
39.778        	-5.000000e+04
39.8335       	-5.000000e+04
39.889        	-5.000000e+04
39.9445       	-5.000000e+04
40            	-5.000000e+04
40.0645       	-5.000000e+04
40.1237       	-5.000000e+04
40.1899       	-5.000000e+04
40.2648       	-5.000000e+04
40.3125       	-5.000000e+04
40.3692       	-5.000000e+04
40.437        	-5.000000e+04
40.4896       	-5.000000e+04
40.5501       	-5.000000e+04
40.6223       	-5.000000e+04
40.6784       	-5.000000e+04
40.7367       	-5.000000e+04
40.8019       	-5.000000e+04
40.8564       	-5.000000e+04
40.9169       	-5.000000e+04
40.9896       	-5.000000e+04
41.0549       	-5.000000e+04
41.1084       	-5.000000e+04
41.1697       	-5.000000e+04
41.2366       	-5.000000e+04
41.2951       	-5.000000e+04
41.36         	-5.000000e+04
41.4345       	-5.000000e+04
41.4852       	-5.000000e+04
41.5439       	-5.000000e+04
41.6085       	-5.000000e+04
41.6821       	-5.000000e+04
41.7598       	-5.000000e+04
41.8116       	-5.000000e+04
41.8737       	-5.000000e+04
41.9431       	-5.000000e+04
42.0003       	-5.000000e+04
42.0653       	-5.000000e+04
42.1149       	-5.000000e+04
42.1712       	-5.000000e+04
42.2381       	-5.000000e+04
42.3074       	-5.000000e+04
42.3549       	-5.000000e+04
42.4099       	-5.000000e+04
42.4754       	-5.000000e+04
42.5397       	-5.000000e+04
42.6114       	-5.000000e+04
42.6926       	-5.000000e+04
42.7372       	-5.000000e+04
42.7894       	-5.000000e+04
42.8521       	-5.000000e+04
42.9215       	-5.000000e+04
42.9945       	-5.000000e+04
43.0445       	-5.000000e+04
43.1025       	-5.000000e+04
43.1715       	-5.000000e+04
