# Region type : patch inlet
# Faces  :    200
# Area   :    4.200000e+01
# Time        	sum(rhoPhi)
41.4603       	-5.000000e+04
41.5789       	-5.000000e+04
41.7147       	-5.000000e+04
41.8682       	-5.000000e+04
41.9827       	-5.000000e+04
42.112        	-5.000000e+04
42.2554       	-5.000000e+04
42.4168       	-5.000000e+04
42.5251       	-5.000000e+04
42.6476       	-5.000000e+04
42.7864       	-5.000000e+04
42.9399       	-5.000000e+04
43.0556       	-5.000000e+04
43.1866       	-5.000000e+04
43.3202       	-5.000000e+04
43.4687       	-5.000000e+04
43.5967       	-5.000000e+04
43.739        	-5.000000e+04
43.8881       	-5.000000e+04
44.0489       	-5.000000e+04
44.1634       	-5.000000e+04
44.2931       	-5.000000e+04
44.4357       	-5.000000e+04
44.5822       	-5.000000e+04
44.6905       	-5.000000e+04
44.814        	-5.000000e+04
44.9542       	-5.000000e+04
45.1071       	-5.000000e+04
45.2134       	-5.000000e+04
45.3362       	-5.000000e+04
45.4733       	-5.000000e+04
45.6242       	-5.000000e+04
45.7425       	-5.000000e+04
45.8755       	-5.000000e+04
46.0228       	-5.000000e+04
46.1819       	-5.000000e+04
46.2851       	-5.000000e+04
46.4012       	-5.000000e+04
46.5345       	-5.000000e+04
46.6852       	-5.000000e+04
46.8178       	-5.000000e+04
46.9504       	-5.000000e+04
47.0677       	-5.000000e+04
47.2009       	-5.000000e+04
47.3282       	-5.000000e+04
47.4688       	-5.000000e+04
47.602        	-5.000000e+04
47.7431       	-5.000000e+04
47.8758       	-5.000000e+04
48.0174       	-5.000000e+04
48.1341       	-5.000000e+04
48.2585       	-5.000000e+04
48.3829       	-5.000000e+04
48.5176       	-5.000000e+04
48.6412       	-5.000000e+04
48.777        	-5.000000e+04
48.9129       	-5.000000e+04
49.0488       	-5.000000e+04
49.1677       	-5.000000e+04
49.2866       	-5.000000e+04
49.4055       	-5.000000e+04
49.5244       	-5.000000e+04
49.6433       	-5.000000e+04
49.7622       	-5.000000e+04
49.8811       	-5.000000e+04
50            	-5.000000e+04
50.1316       	-5.000000e+04
50.2789       	-5.000000e+04
50.4051       	-5.000000e+04
50.5462       	-5.000000e+04
50.6917       	-5.000000e+04
50.8468       	-5.000000e+04
50.9612       	-5.000000e+04
51.0903       	-5.000000e+04
51.2364       	-5.000000e+04
51.3875       	-5.000000e+04
51.4952       	-5.000000e+04
51.6202       	-5.000000e+04
51.7623       	-5.000000e+04
51.9148       	-5.000000e+04
52.0518       	-5.000000e+04
52.1913       	-5.000000e+04
52.3259       	-5.000000e+04
52.4764       	-5.000000e+04
52.6132       	-5.000000e+04
52.7639       	-5.000000e+04
52.877        	-5.000000e+04
53.0042       	-5.000000e+04
53.1441       	-5.000000e+04
53.2965       	-5.000000e+04
53.4101       	-5.000000e+04
53.5419       	-5.000000e+04
53.6887       	-5.000000e+04
53.8259       	-5.000000e+04
53.9361       	-5.000000e+04
54.0624       	-5.000000e+04
54.2038       	-5.000000e+04
54.3605       	-5.000000e+04
54.4689       	-5.000000e+04
54.5946       	-5.000000e+04
54.7369       	-5.000000e+04
54.8872       	-5.000000e+04
55.0151       	-5.000000e+04
55.1575       	-5.000000e+04
55.2884       	-5.000000e+04
55.4356       	-5.000000e+04
55.5557       	-5.000000e+04
55.6904       	-5.000000e+04
55.8101       	-5.000000e+04
55.941        	-5.000000e+04
56.086        	-5.000000e+04
56.2426       	-5.000000e+04
56.36         	-5.000000e+04
56.49         	-5.000000e+04
56.6304       	-5.000000e+04
56.7708       	-5.000000e+04
56.8821       	-5.000000e+04
57.0069       	-5.000000e+04
57.1494       	-5.000000e+04
57.3078       	-5.000000e+04
57.4113       	-5.000000e+04
57.529        	-5.000000e+04
57.659        	-5.000000e+04
57.8053       	-5.000000e+04
57.9621       	-5.000000e+04
58.0895       	-5.000000e+04
58.2019       	-5.000000e+04
58.3303       	-5.000000e+04
58.4694       	-5.000000e+04
58.6225       	-5.000000e+04
58.7373       	-5.000000e+04
58.8636       	-5.000000e+04
59.0056       	-5.000000e+04
59.1477       	-5.000000e+04
59.2542       	-5.000000e+04
59.3785       	-5.000000e+04
59.5028       	-5.000000e+04
59.6271       	-5.000000e+04
59.7514       	-5.000000e+04
59.8757       	-5.000000e+04
60            	-5.000000e+04
60.1408       	-5.000000e+04
60.2759       	-5.000000e+04
60.4255       	-5.000000e+04
60.5437       	-5.000000e+04
60.6769       	-5.000000e+04
60.8249       	-5.000000e+04
60.9858       	-5.000000e+04
61.0932       	-5.000000e+04
61.2169       	-5.000000e+04
61.3563       	-5.000000e+04
61.5106       	-5.000000e+04
61.6254       	-5.000000e+04
61.7542       	-5.000000e+04
61.8964       	-5.000000e+04
62.0553       	-5.000000e+04
62.1626       	-5.000000e+04
62.2851       	-5.000000e+04
62.4204       	-5.000000e+04
62.569        	-5.000000e+04
62.695        	-5.000000e+04
62.8355       	-5.000000e+04
62.9634       	-5.000000e+04
63.107        	-5.000000e+04
63.2238       	-5.000000e+04
63.3542       	-5.000000e+04
63.4772       	-5.000000e+04
63.6131       	-5.000000e+04
63.749        	-5.000000e+04
63.9015       	-5.000000e+04
64.0285       	-5.000000e+04
64.1707       	-5.000000e+04
64.2947       	-5.000000e+04
64.4306       	-5.000000e+04
64.5543       	-5.000000e+04
64.694        	-5.000000e+04
64.8234       	-5.000000e+04
64.9672       	-5.000000e+04
65.087        	-5.000000e+04
65.2198       	-5.000000e+04
65.3526       	-5.000000e+04
65.4893       	-5.000000e+04
65.6049       	-5.000000e+04
65.7381       	-5.000000e+04
65.8851       	-5.000000e+04
66.032        	-5.000000e+04
66.1338       	-5.000000e+04
66.2509       	-5.000000e+04
66.3848       	-5.000000e+04
66.5355       	-5.000000e+04
66.6549       	-5.000000e+04
66.7836       	-5.000000e+04
66.9073       	-5.000000e+04
67.0479       	-5.000000e+04
67.1762       	-5.000000e+04
67.3174       	-5.000000e+04
67.434        	-5.000000e+04
67.5623       	-5.000000e+04
67.6978       	-5.000000e+04
67.8513       	-5.000000e+04
67.9536       	-5.000000e+04
68.0673       	-5.000000e+04
