# Region type : patch inlet
# Faces  :    100
# Area   :    7.821723e-01
# Time        	sum(rhoPhi)
1.41793       	2.554777e+02
1.44032       	1.933888e+02
1.46271       	1.864193e+02
1.48607       	1.982997e+02
1.50943       	2.135417e+02
1.53279       	1.966298e+02
1.55615       	2.690637e+02
1.57951       	3.070196e+02
1.60424       	2.793277e+02
1.62623       	2.355170e+02
1.64118       	2.409755e+02
1.65749       	1.865450e+02
1.67552       	1.902490e+02
1.6958        	2.645319e+02
1.71481       	2.754433e+02
1.73065       	2.573479e+02
1.74861       	2.148703e+02
1.76795       	2.202121e+02
1.78904       	2.201673e+02
1.81248       	2.323219e+02
1.82498       	2.345025e+02
1.83592       	1.764481e+02
1.84854       	1.670375e+02
1.86231       	1.866950e+02
1.87761       	2.062467e+02
1.8951        	2.319663e+02
1.91258       	2.453731e+02
1.93006       	2.315717e+02
1.94755       	2.533362e+02
1.96503       	2.456728e+02
1.98252       	2.838410e+02
2             	2.776807e+02
2.02041       	2.438610e+02
2.04373       	2.361481e+02
2.0689        	2.546709e+02
2.09006       	2.545083e+02
2.114         	2.461927e+02
2.13932       	2.809209e+02
2.16708       	2.536569e+02
2.19793       	2.881147e+02
2.22658       	3.046330e+02
2.25751       	2.260978e+02
2.28845       	2.704077e+02
2.3181        	2.279135e+02
2.34775       	2.404708e+02
2.37384       	2.188882e+02
2.40106       	2.335949e+02
2.42958       	2.019053e+02
2.4596        	2.106519e+02
2.49139       	2.695323e+02
2.52131       	2.261608e+02
2.55322       	2.103840e+02
2.58301       	2.480863e+02
2.60907       	2.199307e+02
2.63699       	2.187229e+02
2.66292       	2.181833e+02
2.69101       	1.783506e+02
2.7191        	1.808024e+02
2.75031       	2.980096e+02
2.77112       	2.364877e+02
2.79401       	1.961892e+02
2.81976       	2.306496e+02
2.84551       	2.111685e+02
2.87126       	2.585960e+02
2.89271       	2.291004e+02
2.91417       	2.047170e+02
2.93563       	2.252165e+02
2.95709       	2.151804e+02
2.97854       	2.482409e+02
3             	2.267324e+02
3.02439       	2.298009e+02
3.05226       	2.870946e+02
3.08386       	2.474547e+02
3.10421       	2.743940e+02
3.12718       	1.897422e+02
3.15285       	2.396435e+02
3.18109       	2.609484e+02
3.20668       	2.089045e+02
3.23502       	2.581283e+02
3.26335       	2.754006e+02
3.29404       	2.555162e+02
3.3212        	2.417606e+02
3.34241       	2.487112e+02
3.36233       	2.262914e+02
3.38432       	2.655263e+02
3.40485       	2.639491e+02
3.42774       	2.382400e+02
3.45262       	2.429045e+02
3.47451       	3.105143e+02
3.49472       	2.546113e+02
3.51344       	2.570963e+02
3.52864       	2.471748e+02
3.54548       	2.153326e+02
3.56442       	2.538482e+02
3.57893       	2.554483e+02
3.59513       	1.976629e+02
3.61353       	1.894173e+02
3.63286       	1.589336e+02
3.64597       	1.610555e+02
3.6558        	1.785349e+02
3.66656       	2.211120e+02
3.67847       	2.296023e+02
3.68919       	2.553847e+02
3.69715       	2.640510e+02
3.70473       	2.393991e+02
3.71316       	2.172500e+02
3.72272       	2.296651e+02
3.73339       	2.842799e+02
3.74005       	2.813981e+02
3.74793       	2.104277e+02
3.75693       	2.389997e+02
3.76531       	2.550859e+02
3.77434       	2.339742e+02
3.7846        	2.395186e+02
3.79537       	2.217177e+02
3.80467       	2.770329e+02
3.81025       	2.730693e+02
3.81679       	1.934175e+02
3.82443       	2.054338e+02
3.83279       	2.492417e+02
3.84208       	2.719178e+02
3.8496        	2.328878e+02
3.85844       	2.792612e+02
3.86788       	2.985198e+02
3.87732       	2.214502e+02
3.88754       	2.439536e+02
3.89879       	2.451762e+02
3.90891       	2.865392e+02
3.91802       	2.467439e+02
3.92713       	2.420736e+02
3.9332        	2.237302e+02
3.93877       	2.566844e+02
3.94433       	2.353692e+02
3.9499        	2.150650e+02
3.95547       	2.452306e+02
3.96103       	2.609370e+02
3.9666        	2.355390e+02
3.97217       	2.320540e+02
3.97773       	2.623365e+02
3.9833        	2.670453e+02
3.98887       	2.420703e+02
3.99443       	2.359623e+02
3.99722       	2.496632e+02
4             	2.312807e+02
4.00325       	2.218372e+02
4.00714       	2.121982e+02
4.0118        	2.521422e+02
4.01732       	2.443504e+02
4.02354       	2.028174e+02
4.02953       	2.142768e+02
4.03436       	2.465323e+02
4.03982       	2.870298e+02
4.04533       	2.087579e+02
4.05149       	2.413048e+02
4.05541       	2.896207e+02
4.05896       	2.077424e+02
4.06295       	2.092093e+02
4.06701       	2.430830e+02
4.07121       	2.965986e+02
4.07455       	2.673379e+02
4.07827       	2.517797e+02
4.08242       	2.629990e+02
4.08587       	1.953008e+02
4.08893       	2.043775e+02
4.09189       	2.262037e+02
4.0952        	2.980818e+02
4.09768       	2.878336e+02
4.09944       	2.666513e+02
4.10153       	2.476498e+02
4.10399       	2.278738e+02
4.10672       	2.142645e+02
4.10977       	2.597518e+02
4.11219       	2.817423e+02
4.1142        	2.397925e+02
4.11648       	2.302012e+02
4.11908       	2.256673e+02
4.12082       	2.384245e+02
4.12256       	2.248131e+02
4.12452       	2.073841e+02
4.12669       	2.541660e+02
4.12828       	2.144660e+02
4.13003       	2.595038e+02
4.1316        	2.347011e+02
4.13334       	2.156688e+02
4.13533       	2.233990e+02
4.13751       	2.999921e+02
4.1394        	2.177561e+02
4.14097       	2.590189e+02
4.14272       	2.234634e+02
4.1447        	2.233975e+02
4.1466        	2.688997e+02
4.14832       	1.996752e+02
4.15026       	2.335114e+02
4.15229       	2.280780e+02
4.15382       	2.005885e+02
4.15553       	2.302660e+02
4.15734       	1.936560e+02
4.15936       	2.339025e+02
4.16125       	3.020292e+02
4.16337       	2.242570e+02
4.1653        	3.027214e+02
4.16687       	2.171757e+02
4.16843       	2.477996e+02
4.16923       	2.418550e+02
4.17014       	2.085664e+02
4.17117       	2.441075e+02
4.17222       	2.427159e+02
4.17345       	2.371482e+02
4.17482       	2.650699e+02
4.17636       	2.109974e+02
4.1778        	2.753999e+02
4.17902       	2.703233e+02
4.1804        	2.150035e+02
4.18177       	1.936019e+02
4.18313       	2.440210e+02
4.18465       	2.184122e+02
4.18635       	2.401955e+02
4.18824       	2.278195e+02
4.19033       	2.858387e+02
4.1917        	1.964321e+02
4.19322       	1.840061e+02
4.19456       	2.371049e+02
4.19574       	2.816431e+02
4.19682       	2.076868e+02
4.19808       	2.072761e+02
4.19951       	2.330342e+02
4.20109       	2.189446e+02
4.20247       	3.038947e+02
4.20342       	2.674149e+02
4.20451       	2.438393e+02
4.20569       	2.398678e+02
4.207         	2.090847e+02
4.20825       	2.635410e+02
4.20894       	2.616676e+02
4.20962       	1.963517e+02
4.21044       	2.127061e+02
4.21142       	2.215007e+02
4.21254       	2.485235e+02
4.21367       	2.341482e+02
4.21445       	2.171920e+02
4.21532       	1.897267e+02
4.21619       	2.504430e+02
4.21717       	1.951453e+02
4.21789       	1.966536e+02
4.21874       	3.004251e+02
4.21964       	2.164127e+02
4.2206        	1.990709e+02
4.22137       	1.932469e+02
4.22204       	2.270468e+02
4.22279       	1.859528e+02
4.22365       	1.730243e+02
4.22451       	2.083368e+02
4.22511       	1.895104e+02
4.22583       	2.071022e+02
4.22666       	2.387902e+02
4.22737       	2.964748e+02
4.22788       	2.225220e+02
4.22849       	1.892498e+02
4.22916       	1.515772e+02
4.22995       	1.737751e+02
4.23072       	1.810118e+02
4.23159       	2.706783e+02
4.23257       	2.054550e+02
4.23367       	2.235450e+02
4.2349        	2.176404e+02
4.23618       	2.062717e+02
4.23743       	2.073112e+02
4.2387        	2.133982e+02
4.23987       	2.160692e+02
4.24088       	1.912848e+02
4.24178       	2.285582e+02
4.24264       	1.933394e+02
4.24361       	1.759283e+02
4.24469       	2.420012e+02
4.24547       	1.743352e+02
4.24635       	1.970866e+02
4.24715       	2.217859e+02
4.24805       	2.100906e+02
4.24879       	1.865551e+02
4.24947       	2.244555e+02
4.25024       	1.727024e+02
4.25114       	2.112937e+02
4.25207       	2.424932e+02
4.25311       	1.938300e+02
4.25409       	2.445362e+02
4.25517       	3.169968e+02
4.25637       	1.661661e+02
4.25713       	2.076724e+02
4.25798       	2.111160e+02
4.25894       	2.586814e+02
4.25988       	1.932207e+02
4.26094       	1.829454e+02
4.26169       	1.865656e+02
4.26244       	1.479698e+02
4.26307       	1.602906e+02
4.26353       	2.303973e+02
4.26407       	2.119181e+02
4.26472       	2.067728e+02
4.26542       	1.919766e+02
4.26605       	2.277959e+02
4.26675       	1.861661e+02
4.26741       	1.788971e+02
4.26803       	2.233121e+02
4.26876       	1.683957e+02
4.26943       	2.946062e+02
4.27018       	1.446023e+02
4.27077       	1.749620e+02
4.27113       	1.931629e+02
4.27157       	1.236566e+02
4.27206       	1.599154e+02
4.27255       	1.989167e+02
4.27312       	1.397742e+02
4.27376       	1.452421e+02
4.2745        	1.755699e+02
4.27535       	1.854225e+02
4.27635       	1.795722e+02
4.2772        	2.197643e+02
4.27803       	1.496054e+02
4.27895       	2.285664e+02
4.27978       	1.793076e+02
4.28073       	1.554483e+02
4.28172       	1.572815e+02
4.2828        	1.484246e+02
4.28372       	2.377044e+02
4.28467       	9.442996e+01
4.28562       	1.377357e+02
4.28648       	2.126254e+02
4.28714       	1.364820e+02
4.28766       	1.335075e+02
4.28826       	1.077920e+02
4.28897       	1.597501e+02
4.2898        	1.128219e+02
4.29079       	1.065846e+02
4.29191       	1.247634e+02
4.29316       	1.473612e+02
4.29428       	1.346230e+02
4.29553       	1.497879e+02
4.29695       	1.803021e+02
4.29832       	1.077989e+02
4.29968       	1.378331e+02
4.30066       	1.904936e+02
4.30157       	1.500303e+02
4.30263       	1.755105e+02
4.30381       	1.926327e+02
4.30507       	1.466995e+02
4.30592       	1.684404e+02
4.30691       	2.050685e+02
4.30795       	1.966049e+02
4.30911       	1.717982e+02
4.3103        	1.948937e+02
4.31143       	1.789727e+02
4.31223       	2.258193e+02
4.31298       	2.157513e+02
4.31377       	1.968947e+02
4.31457       	2.046030e+02
4.31536       	1.917511e+02
4.31613       	2.433111e+02
4.31659       	2.071550e+02
4.31696       	1.401848e+02
4.31738       	1.892515e+02
4.31789       	1.883550e+02
4.31847       	1.657766e+02
4.31915       	2.178120e+02
4.31986       	2.535501e+02
4.32051       	1.696021e+02
4.32113       	2.114652e+02
4.32167       	2.088157e+02
4.32229       	1.731660e+02
4.32299       	1.777060e+02
4.32354       	2.236681e+02
4.32416       	1.660751e+02
4.32486       	1.746257e+02
4.32557       	1.949074e+02
4.32627       	1.921859e+02
4.32708       	1.814724e+02
4.32801       	1.995747e+02
4.32905       	1.760543e+02
4.33024       	1.844625e+02
4.33157       	2.970534e+02
4.33307       	1.389478e+02
4.33473       	2.084586e+02
4.33613       	2.268893e+02
4.33759       	2.239836e+02
4.33866       	2.053403e+02
4.3398        	1.937232e+02
4.34113       	2.090022e+02
4.34261       	2.469230e+02
4.34404       	1.960707e+02
4.34507       	2.075598e+02
4.34601       	2.045159e+02
4.34708       	1.620062e+02
4.34824       	2.339736e+02
4.34944       	2.129173e+02
4.35077       	1.932112e+02
4.35185       	2.980426e+02
4.35305       	2.083595e+02
4.35439       	2.140648e+02
4.35543       	3.989784e+02
4.35654       	1.577523e+02
4.35759       	2.103121e+02
4.35858       	2.977631e+02
4.35947       	1.688675e+02
4.36043       	1.840803e+02
4.36152       	2.256192e+02
4.36249       	2.861223e+02
4.3633        	1.704362e+02
4.36426       	1.807708e+02
4.36536       	1.968628e+02
4.3665        	2.416486e+02
4.36779       	2.092701e+02
4.36925       	2.217986e+02
4.37009       	2.091492e+02
4.3708        	2.197761e+02
4.37162       	2.317296e+02
4.37255       	2.078238e+02
4.37359       	2.016767e+02
4.37471       	2.451446e+02
4.37596       	2.091972e+02
4.37675       	1.825742e+02
4.37749       	1.665220e+02
4.3783        	1.648349e+02
4.37914       	1.935421e+02
4.38007       	1.799954e+02
4.38093       	1.507606e+02
4.38188       	1.845169e+02
4.38271       	2.325077e+02
4.38367       	2.268541e+02
4.38464       	1.889596e+02
4.38573       	1.907675e+02
4.38695       	2.129398e+02
4.3884        	2.302210e+02
4.39003       	1.909535e+02
4.39173       	1.667580e+02
4.39362       	2.558617e+02
4.39536       	2.616272e+02
4.39671       	1.626369e+02
4.39824       	2.080506e+02
4.39996       	1.782369e+02
4.40192       	1.719476e+02
4.40397       	2.373045e+02
4.40589       	1.345141e+02
4.40803       	1.600248e+02
4.41015       	2.211952e+02
4.41237       	2.071924e+02
4.41469       	2.467664e+02
4.4163        	1.917161e+02
4.41814       	1.693518e+02
4.42009       	2.252121e+02
4.42189       	2.342424e+02
4.42372       	1.678171e+02
4.42513       	2.182733e+02
4.4267        	1.589280e+02
4.42845       	1.786906e+02
4.43005       	2.371375e+02
4.43164       	2.074538e+02
4.43293       	2.945861e+02
4.43425       	1.689985e+02
4.43573       	2.002523e+02
4.43741       	2.774143e+02
4.43927       	1.745304e+02
4.4405        	2.084231e+02
4.44185       	2.041601e+02
4.44277       	2.421686e+02
4.44363       	2.181055e+02
4.44426       	1.702718e+02
4.44496       	1.525565e+02
4.44553       	2.359510e+02
4.44617       	1.814109e+02
4.44688       	1.733456e+02
4.44752       	2.091834e+02
4.44797       	2.142561e+02
4.44827       	1.851047e+02
4.44863       	1.616139e+02
4.44904       	1.737122e+02
4.44952       	2.712386e+02
4.44991       	1.973195e+02
4.45037       	2.145659e+02
4.45091       	2.271036e+02
4.45152       	2.068050e+02
4.45221       	2.438221e+02
4.45304       	2.428651e+02
4.45398       	2.068879e+02
4.45509       	2.201325e+02
4.45636       	2.743127e+02
4.45745       	2.504650e+02
4.45829       	2.603306e+02
4.45897       	2.483889e+02
4.45953       	2.487211e+02
4.4602        	2.070762e+02
4.46096       	2.061775e+02
4.46135       	2.028139e+02
4.46183       	1.665928e+02
4.46239       	2.680044e+02
4.46303       	2.404355e+02
4.46377       	2.180090e+02
4.4646        	2.606491e+02
4.46551       	1.972485e+02
4.46637       	2.753403e+02
4.46727       	2.082739e+02
4.46826       	1.706481e+02
4.46902       	2.902221e+02
4.46953       	1.953375e+02
4.47011       	2.031233e+02
4.47075       	2.291913e+02
4.47133       	2.132705e+02
4.4719        	2.185628e+02
4.47246       	2.149237e+02
4.47314       	2.085983e+02
4.47396       	2.568310e+02
4.47463       	2.220823e+02
4.4754        	1.840153e+02
4.47602       	2.190582e+02
4.47653       	1.873651e+02
4.47706       	1.700493e+02
4.47756       	1.499300e+02
4.47816       	1.659278e+02
4.47888       	1.719997e+02
4.47975       	2.376806e+02
4.48071       	1.978474e+02
4.4818        	1.650033e+02
4.48289       	2.349498e+02
4.48396       	2.011265e+02
4.48506       	2.701142e+02
4.48627       	1.554941e+02
4.48763       	2.258365e+02
4.48878       	2.699805e+02
4.48999       	2.270387e+02
4.49108       	1.704103e+02
4.4923        	1.683020e+02
4.49358       	2.558708e+02
4.49463       	2.222096e+02
4.49573       	1.993444e+02
4.49695       	2.432051e+02
4.49756       	2.756103e+02
4.49825       	1.549578e+02
4.49905       	1.764595e+02
4.49995       	2.632781e+02
4.50089       	2.616987e+02
4.50193       	1.889135e+02
4.50262       	2.090752e+02
4.5034        	2.034008e+02
4.5041        	2.218059e+02
4.5049        	1.826832e+02
4.50579       	2.081195e+02
4.5065        	1.837454e+02
4.50732       	2.259853e+02
4.50821       	2.059955e+02
4.50898       	2.587286e+02
4.50956       	1.895143e+02
4.51008       	1.958705e+02
4.51065       	1.456939e+02
4.51121       	1.927509e+02
4.51183       	1.634389e+02
4.51253       	2.212764e+02
4.5133        	2.086869e+02
4.51415       	2.609554e+02
4.51474       	2.414595e+02
4.51541       	1.999455e+02
4.51615       	2.229952e+02
4.51686       	1.604388e+02
4.51766       	2.163082e+02
4.5182        	2.436827e+02
4.51863       	1.750915e+02
4.51912       	2.043993e+02
4.51968       	2.165786e+02
4.52033       	2.389928e+02
4.52106       	2.171544e+02
4.52164       	2.527311e+02
4.52208       	1.941183e+02
4.5226        	2.375475e+02
4.52319       	2.237751e+02
4.52355       	2.279782e+02
4.52396       	2.198443e+02
4.52443       	1.432752e+02
4.52496       	1.940975e+02
4.52543       	2.561076e+02
4.52592       	1.662204e+02
4.52629       	1.110472e+02
4.52671       	2.737389e+02
4.52719       	2.098633e+02
4.52771       	2.044368e+02
4.5282        	1.972830e+02
4.52874       	2.122193e+02
4.5293        	1.906388e+02
4.5298        	1.969582e+02
4.53037       	1.744867e+02
4.53102       	2.296405e+02
4.53148       	2.133681e+02
4.53195       	2.274871e+02
4.53248       	1.269222e+02
4.53307       	2.306465e+02
4.53348       	2.153213e+02
4.53397       	1.650205e+02
4.53455       	2.438952e+02
4.53516       	1.992185e+02
4.53554       	1.637417e+02
4.53591       	1.389560e+02
4.53632       	1.906438e+02
4.53677       	2.328546e+02
4.53716       	1.667586e+02
4.53742       	3.187887e+02
4.53773       	2.661995e+02
4.53808       	1.974229e+02
4.53838       	1.942195e+02
4.53872       	1.840019e+02
4.53904       	2.188833e+02
4.53941       	2.121917e+02
4.53983       	1.859207e+02
4.54029       	1.913287e+02
4.54082       	2.543670e+02
4.5414        	3.266598e+02
4.54187       	1.621355e+02
4.54227       	1.932700e+02
4.54267       	1.566544e+02
4.54312       	1.900414e+02
4.54362       	2.240864e+02
4.54417       	3.047541e+02
4.54462       	2.537593e+02
4.54512       	1.489943e+02
4.54566       	2.618662e+02
4.54613       	1.993258e+02
4.5466        	1.558771e+02
4.54715       	2.412404e+02
4.54751       	1.947761e+02
4.54781       	1.827462e+02
4.54806       	2.065860e+02
4.54834       	1.656615e+02
4.54867       	1.717745e+02
4.54907       	1.849779e+02
4.54951       	1.658227e+02
4.55          	1.383037e+02
4.55055       	3.116714e+02
4.55117       	1.879099e+02
4.55186       	1.561414e+02
4.55262       	1.791545e+02
4.55342       	2.759527e+02
4.55432       	1.945082e+02
4.55506       	2.302716e+02
4.55588       	2.325284e+02
4.55658       	1.907157e+02
4.5571        	2.228278e+02
4.55768       	1.936906e+02
4.55822       	2.231760e+02
4.55855       	2.172433e+02
4.55894       	1.837434e+02
4.55938       	1.993987e+02
4.55967       	2.412256e+02
4.56001       	1.854302e+02
4.5604        	3.833423e+02
4.56082       	2.429442e+02
4.56129       	1.595982e+02
4.56158       	2.120449e+02
4.56191       	2.489553e+02
4.56231       	1.549404e+02
4.56279       	1.616697e+02
4.56335       	1.810098e+02
4.564         	2.041090e+02
4.56477       	1.986791e+02
4.56544       	2.386919e+02
4.56614       	2.487438e+02
4.56672       	2.336533e+02
4.56725       	2.138722e+02
4.56771       	2.113192e+02
4.56809       	1.942119e+02
4.56844       	2.104655e+02
4.56884       	1.349142e+02
4.5693        	1.673448e+02
4.56984       	1.875587e+02
4.57047       	1.910136e+02
4.57117       	2.209544e+02
4.57195       	1.808632e+02
4.57287       	2.672976e+02
4.57381       	2.107686e+02
4.57464       	1.872068e+02
4.57545       	2.011767e+02
4.57639       	1.981926e+02
4.57736       	2.114202e+02
4.57832       	2.268895e+02
4.57939       	1.565714e+02
4.58042       	2.119822e+02
4.58093       	1.669034e+02
4.58153       	1.957207e+02
4.58211       	1.952783e+02
4.58278       	2.221120e+02
4.58352       	1.973859e+02
4.58404       	2.018439e+02
4.58461       	1.634305e+02
4.58524       	1.637662e+02
4.58569       	1.566319e+02
4.58609       	1.883941e+02
4.58657       	2.098752e+02
4.58715       	1.623970e+02
4.58781       	1.300798e+02
4.58841       	1.617967e+02
4.58876       	2.342681e+02
4.58917       	1.618780e+02
4.58963       	1.682120e+02
4.59015       	1.620969e+02
4.59077       	1.682463e+02
4.5915        	1.357019e+02
4.59235       	1.750207e+02
4.59329       	1.729106e+02
4.59414       	1.582104e+02
4.59494       	1.628920e+02
4.59553       	1.546234e+02
4.5962        	1.563803e+02
4.59695       	1.796750e+02
4.59767       	1.476396e+02
4.5983        	1.477137e+02
4.5987        	2.168174e+02
4.59913       	1.393124e+02
4.59962       	1.490917e+02
4.60013       	1.603249e+02
4.6007        	1.123177e+02
4.60119       	1.301012e+02
4.60175       	1.388923e+02
4.60217       	1.458162e+02
4.60265       	1.617630e+02
4.60319       	1.432798e+02
4.60373       	1.714068e+02
4.60412       	1.056068e+02
4.60456       	1.586222e+02
4.60506       	1.469536e+02
4.60564       	1.338677e+02
4.60623       	1.427974e+02
4.60692       	1.665944e+02
4.6077        	1.882761e+02
4.6084        	1.591056e+02
4.60919       	1.552720e+02
4.60959       	1.021638e+02
4.61007       	8.073278e+01
4.61065       	1.353476e+02
4.61132       	1.569457e+02
4.61206       	1.326655e+02
4.6129        	1.788165e+02
4.61385       	1.615119e+02
4.61475       	1.501888e+02
4.61574       	1.471537e+02
4.61666       	1.320733e+02
4.61768       	1.734183e+02
4.61868       	1.499658e+02
4.6198        	1.356234e+02
4.62084       	1.833691e+02
4.62193       	1.970642e+02
4.62274       	1.796153e+02
4.62351       	1.713052e+02
4.62439       	1.821032e+02
4.62536       	1.504249e+02
4.62643       	1.434090e+02
4.62717       	2.592952e+02
4.62793       	2.444893e+02
4.62861       	1.428687e+02
4.6294        	2.083032e+02
4.63032       	1.969318e+02
4.63135       	1.904958e+02
4.63241       	2.205405e+02
4.63359       	2.225879e+02
4.63459       	2.148481e+02
4.63557       	1.734543e+02
4.63655       	1.726271e+02
4.63721       	1.630660e+02
4.63779       	1.470204e+02
4.6383        	1.587476e+02
4.63869       	2.112755e+02
4.63915       	1.483513e+02
4.63966       	1.345518e+02
4.64022       	1.601490e+02
4.64078       	1.398554e+02
4.64118       	1.614508e+02
4.64163       	1.485322e+02
4.64216       	9.240526e+01
4.64268       	7.334386e+01
4.64327       	4.982137e+01
4.64385       	4.703961e+01
4.64451       	9.562894e+01
4.64528       	1.343336e+02
4.64615       	9.633993e+01
4.64713       	1.335244e+02
4.64807       	1.510163e+02
4.64907       	1.531635e+02
4.64981       	1.618004e+02
4.65066       	1.491239e+02
4.65168       	2.023956e+02
4.65283       	1.430794e+02
4.65417       	2.050831e+02
4.65569       	1.681867e+02
4.65743       	1.490582e+02
4.65943       	2.157509e+02
4.66123       	1.592159e+02
4.66266       	2.122430e+02
4.6636        	1.339091e+02
4.66466       	1.884425e+02
4.66554       	1.832386e+02
4.66652       	2.251440e+02
4.6673        	1.984504e+02
4.66817       	1.448443e+02
4.66918       	1.808610e+02
4.67015       	2.836828e+02
4.67085       	1.739794e+02
4.67165       	1.532304e+02
4.67256       	2.321926e+02
4.67358       	1.480690e+02
4.67458       	1.714268e+02
4.67576       	1.589972e+02
4.67707       	2.233051e+02
4.67847       	1.799334e+02
4.68003       	1.978926e+02
4.68087       	1.758034e+02
4.6818        	2.010028e+02
4.68273       	1.663435e+02
4.68355       	1.991966e+02
4.68429       	1.378975e+02
4.68516       	1.427612e+02
4.68614       	1.346118e+02
4.68724       	2.777156e+02
4.68853       	2.092929e+02
4.69003       	1.733735e+02
4.6917        	2.352692e+02
4.69328       	1.925808e+02
4.69503       	1.940825e+02
4.69621       	2.151910e+02
4.69758       	1.803643e+02
4.6991        	2.294202e+02
4.70061       	1.796488e+02
4.70233       	2.096722e+02
4.70425       	2.432671e+02
4.70573       	2.141417e+02
4.70703       	2.317503e+02
4.70848       	2.056090e+02
4.70966       	2.428419e+02
4.7108        	1.736846e+02
4.71205       	1.565414e+02
4.713         	1.585400e+02
4.71407       	1.657700e+02
4.7151        	1.828373e+02
4.71566       	1.734035e+02
4.71629       	1.297031e+02
4.71691       	1.584447e+02
4.71747       	1.225246e+02
4.71813       	2.312701e+02
4.71891       	2.071115e+02
4.71978       	1.816478e+02
4.72075       	1.756362e+02
4.72158       	1.186561e+02
4.72224       	1.460675e+02
4.72285       	1.491970e+02
4.72354       	1.137240e+02
4.72431       	1.258549e+02
4.7252        	1.363273e+02
4.72625       	1.702113e+02
4.72745       	1.443562e+02
4.7288        	1.682863e+02
4.72988       	9.887804e+01
4.73102       	1.554527e+02
4.7323        	1.847203e+02
4.73368       	1.486258e+02
4.73522       	1.416954e+02
4.73692       	1.291752e+02
4.73817       	1.038318e+02
4.73922       	1.243596e+02
4.73998       	1.258701e+02
4.74085       	1.794610e+02
4.74165       	1.582207e+02
4.74258       	4.127393e+01
4.74364       	2.754845e+02
4.74486       	1.414237e+02
4.74625       	1.327549e+02
4.74783       	1.452457e+02
4.74938       	8.647751e+01
4.75052       	1.336609e+02
4.75178       	1.076193e+02
4.75308       	1.504524e+02
4.75382       	1.388014e+02
4.75466       	1.018121e+02
4.75561       	9.135465e+01
4.75635       	6.601386e+01
4.75718       	9.553022e+01
4.75792       	7.295365e+01
4.75856       	1.796277e+02
4.7593        	9.576129e+01
4.75998       	6.777739e+01
4.76058       	1.100756e+02
4.76124       	1.019429e+02
4.762         	4.167314e+01
4.76255       	9.369951e+01
4.76316       	5.266161e+01
4.7638        	8.776549e+01
4.76439       	7.655218e+01
4.76493       	8.364034e+01
4.76544       	1.166482e+02
4.76575       	3.792694e+00
4.76603       	1.850736e+01
4.76633       	4.218349e+02
4.76655       	9.781667e+00
